rms,kurtosis,crest_factor,p2p,shape_factor,spec_entropy,spec_centroid,spec_rolloff95,rms_freq,freq_std,BPFO_ratio,BPFI_ratio,BSF_ratio,sum_ratio,OR_score,IR_score,B_score
0.0628575232108177,-0.0430004461180728,4.613210898955875,0.4798153991494567,1.2451994083228644,4.640574115078903,3766.468780696152,8410.15625,4610.593294892727,2924.539141593865,0.0521422452969501,0.0785636466347293,0.0259153327109361,0.1566212246426155,0.4990692398072716,1.006483260604226,0.1982721064036659
0.0634375502800287,-0.0636498592538394,4.29260918334682,0.4774445585261014,1.2458018884976447,4.598595576785449,3812.9792506900817,8410.15625,4653.318973204526,2953.29038728026,0.0658755510849196,0.0763216190398195,0.0290679450280608,0.1712651151527999,0.6250671121233858,0.8038635752904558,0.20441999512466838
0.0638578355086945,-0.1380323864141672,3.7517014366416777,0.4643960361191113,1.243634994776058,4.644343188640821,3780.8643892014497,8410.15625,4687.910542967578,2954.202293292299,0.0397546937948948,0.0613093539146101,0.0336118257316804,0.1346758734411853,0.4188179447855236,0.8356584648498125,0.33257944997130584
0.0642247547987978,-0.0328634090562736,4.391437401222239,0.5068594932087219,1.2501493924619853,4.668407820250051,3686.486171767901,8410.15625,4501.442850047148,2936.856080161592,0.0751080745069581,0.076132226080671,0.0344809803271427,0.1857212809147718,0.6790154292339278,0.6947064695577105,0.2279880426393114
0.0631550130652312,0.023001086039768,4.465821106178585,0.4888930627406332,1.2556994412976972,4.64490025346594,3771.720619377833,8410.15625,4619.727912669071,2958.349339061493,0.0519800469337983,0.0728164530378844,0.0305020096452959,0.15529850961697858,0.5031051090073495,0.8828156713726352,0.24441398122385696
0.062286416489972,-0.0055341617905582,4.311957398681766,0.4682929439944324,1.254232315053644,4.716337748774486,3736.0611495027583,8410.15625,4526.482432218788,2946.879864489529,0.0786636363432063,0.0902259251416898,0.0291225893804302,0.19801215086532628,0.6591086281976153,0.8370821382682664,0.17243569674730286
0.0631567082889031,-0.0267573780179009,4.013882406986866,0.4532201698568556,1.252246461600012,4.754157119742487,3721.4931879134974,8410.15625,4586.388564384438,2934.4696223816927,0.0413753126122588,0.0633382663590461,0.0428918163487936,0.1476053953200985,0.38948771542015953,0.7516366866691739,0.4096108294697538
0.0633186711945239,-0.0811690169700245,3.754958722409128,0.435188909879738,1.2480316380025545,4.62751535972241,3783.172083499504,8410.15625,4621.402964699003,2954.797281422217,0.0768463168466275,0.0880322822642603,0.0301549891790454,0.19503358828993322,0.6502080575849705,0.8227215602435459,0.18289207428231982
0.0641149042640633,-0.0170705344234041,3.9865467340778182,0.4777335615520813,1.2513459494543342,4.630601396770537,3718.796294033051,8410.15625,4557.307537535863,2944.195781607486,0.0471681161028901,0.0610360482902667,0.0356043643293245,0.1438085287224813,0.4880785826161661,0.7373954149272587,0.32904800106314797
0.0637200632316113,-0.0578246515150349,4.011249349683443,0.4777335615520813,1.2505728419395905,4.63318657570394,3741.550739938995,8410.15625,4589.2826163053005,2947.3641731512776,0.06351205858243,0.0924064357046235,0.0249494962800367,0.18086799056709021,0.5411917145316528,1.0445942850958894,0.16001627154048317
0.0625706095646307,-0.1397191238745403,3.5737660113413305,0.4093949945381014,1.247687612330728,4.62170639055558,3753.6715378923054,8410.15625,4702.952096444809,3012.120683365569,0.042701373536675,0.0570190520609864,0.0361722545806636,0.135892680178325,0.45821197939270536,0.7229165527068672,0.362736661031411
0.0637883000145682,0.0576669769450561,5.093487448154447,0.5571965268448693,1.2531512795982942,4.628997589080005,3782.633570064533,8410.15625,4654.971012586967,2999.710124812362,0.0797540520656108,0.0861623505095417,0.0327973890122619,0.1987137915874144,0.6704289343249957,0.7655375081727271,0.19767417992161454
0.0646681987235758,0.0154361081022806,5.024183630847503,0.5571965268448693,1.249861822502644,4.8510094176290055,3682.717943977698,8410.15625,4538.4963271177885,2894.6605758187184,0.0490503783244192,0.0524867742567784,0.0395117751260645,0.1410489277072621,0.5331646870554034,0.5926546681531383,0.38913613128289615
0.0628218335858541,-0.1014226458579172,3.869419923148129,0.4528959603794896,1.248843600105264,4.595046580609331,3728.787664014967,8410.15625,4566.649261889828,2980.8578310315115,0.0599881130569858,0.0966009903413408,0.0319827134551432,0.1885718168534698,0.46652966759615505,1.0503438204750435,0.20424609731330057
0.0619871030649553,-0.1537083948082651,3.9215262928326218,0.4564193996179563,1.245875480776752,4.627952063039486,3807.079083083532,8410.15625,4700.323030931365,3000.158949440787,0.0380861914925843,0.0595822809275811,0.0304023796637575,0.12807085208392288,0.4232520389480495,0.8699594553025587,0.3112814053411875
0.0628615691786602,-0.1514012667787678,3.5847237933854097,0.4386767078561577,1.2473236238555478,4.6175736093943165,3745.6097530183433,8410.15625,4580.365825774415,2968.535681482137,0.0814585316616468,0.10198704606805,0.0275702748640869,0.21101585259378366,0.6287451025293297,0.9354137533236648,0.1502913019490708
0.0640493244690531,-0.0737835550332275,4.014716595299653,0.4549912187938794,1.251685035527225,4.739559932495162,3736.2022468643727,8410.15625,4584.315554922603,2897.336989777687,0.0482131685102574,0.0564766834215542,0.0302170144381929,0.13490686637000449,0.5561323273131601,0.7200886263211438,0.28863365065451346
0.0638388985150584,-0.0538705960314804,4.027949915253813,0.4517646731341015,1.2497812672229898,4.694652121395895,3676.9842451648474,8410.15625,4494.913797373543,2962.590904292366,0.0674914260220673,0.0929708575911023,0.0394830238481677,0.19994530746133732,0.5095466042908335,0.8690940391353846,0.24605796896978255
