mean,std,rms,kurtosis,skewness,crest_factor,zcr,p2p,mav,shape_factor,impulse_factor,margin_factor,spec_energy,main_freq,spec_centroid,spec_rolloff95,spec_entropy,rms_freq,freq_std,env_spec_energy,env_spec_entropy,BPFO_energy,BPFO_ratio,BPFI_energy,BPFI_ratio,BSF_energy,BSF_ratio,BPFO_env_ratio,BPFI_env_ratio,BSF_env_ratio,BPFI_SB_AMdepth,BSF_SB_AMdepth,BPFI_SB_sym,BSF_SB_sym,cep_BPFO,cep_BPFI,cep_BSF,label,rpm,load,size_code,pos,file
-0.0012420260800797356,0.07040392341746031,0.07041487813207671,-0.23172238091180297,-0.03003984971554969,4.029411694064627,0.6077402026614577,0.4985635582001303,0.056780049157638776,1.2401341523207094,4.9970110556409555,5.863023822463998,61805.962218100554,12406.25,7681.974395231828,13066.40625,4.075502358826978,10563.179257631999,4582.744966888813,189782.4910765178,1.5539261258225145,6.048934338127987,9.786975432536006e-05,8.831583512720357,0.00014289209642195217,4.65843554099672,7.537194428845e-05,0.0026614742842879357,0.001881104922228181,0.0021878106316021873,2.517549330865703,7692.137738280336,0.3672698576787395,0.09929349373519271,0.06414278604913712,0.04171380411082566,0.09274052859593093,N,600.0,0,,,N_0.csv.gz
-0.000398698773534696,0.06995386929313252,0.06995500547346621,-0.22678788566093022,0.0042132461482950676,4.05590038141184,0.6096935661091442,0.5184111869544619,0.05669635822332504,1.233853595969638,5.004387270571162,5.845954661278668,60944.9646888029,12406.25,7653.291022657424,13121.09375,4.016424671516117,10566.611456530385,4652.276335775234,187855.620170298,1.5452574407095363,3.540030781706657,5.808569747776141e-05,24.498515723760946,0.0004019776834535098,2.64187713129275,4.3348571039177714e-05,0.0028184224473181757,0.00201187731733551,0.0021218846938810252,17.116874503250123,4714.3754551677175,0.13633546555422602,0.4641062002682682,0.06030296597021905,0.047093582195062586,0.08499836422905786,N,600.0,0,,,N_0.csv.gz
0.00023464980228202816,0.06942169517729353,0.06942209174908785,-0.13813643794957153,0.06386418885363894,3.847897291510134,0.6237333658893908,0.5241661697361895,0.05602123295885733,1.2392103508116834,4.768354152568286,5.582076181744715,60480.00527407382,12406.25,7711.2356556648265,13121.09375,4.041992890695493,10678.800668806634,4528.128716989737,185643.96292390244,1.5823916214086338,5.647863459201301,9.338397762379811e-05,27.82842881044453,0.0004601260976141787,5.051795480233683,8.352835713787966e-05,0.0032952368676346425,0.0013378903354889903,0.00254230512749399,24.84709795734177,23483.519148832624,0.7469396404561984,0.20468979501350829,0.056759144207191296,0.03051807124892051,0.08298077630633925,N,600.0,0,,,N_0.csv.gz
-2.2554564080524628e-06,0.06903508101291714,0.06903508105700404,-0.17221952867370716,0.03873591190499491,3.8694686052687652,0.6154315712367232,0.5241661697361895,0.05554704604813619,1.2428218234311956,4.809060027779553,5.653284960892567,59541.39960514057,12406.25,7762.781476644593,13121.09375,4.04608504421005,10740.420035401914,4509.111416754616,182518.3858368437,1.5862473770580334,2.8183990026985013,4.733511508612861e-05,32.389615585138706,0.0005439847870546583,5.309011763051354,8.916504815572045e-05,0.00324698803691979,0.001966212716681668,0.002387888466754564,12.72683477382911,10940.121189887697,0.361193364186029,0.44115659618631564,0.03906414404050983,0.05815709818329812,0.08395146471178752,N,600.0,0,,,N_0.csv.gz
0.00018156702718170282,0.06895808913430058,0.06895832817462663,-0.28683482682751515,0.013578176066138153,3.4764451100371496,0.6092052252472225,0.45182061884351077,0.05590089351109106,1.2335818596479378,4.288479623865796,5.019264894017643,62136.31401967733,12406.25,7546.00238521381,13121.09375,4.1243284412372265,10491.30974668321,4709.416675735733,190686.48766963,1.5665904209722743,2.6583850593175473,4.27831148541526e-05,32.407103884696596,0.0005215485404305429,3.383118061282192,5.4446713080065e-05,0.003755482625464205,0.0031275177647040573,0.0022439466311531273,5.537231742349099,14570.305013445519,0.2138986582836371,0.2588918437178336,0.05962495691869187,0.056070674758627044,0.07931066461040044,N,600.0,0,,,N_0.csv.gz
0.0001755086679641507,0.06917915756775554,0.06917938020882292,-0.2599444159121771,0.01796114132737165,3.465336666148022,0.6175070198998901,0.46884719362743277,0.056066308059907324,1.2338850657630296,4.275827160262898,5.001871707809451,58584.69625807567,12406.25,7609.142697344153,13121.09375,4.1370231164511475,10613.75245153899,4587.901188118572,180234.59995588317,1.5819948156148724,3.471530466925405,5.925660946730381e-05,25.27524403025545,0.00043143082826466574,4.803297221667287,8.198894128439167e-05,0.0016690798185151903,0.0013428049971386492,0.0012545887490723066,2.1028944763129966,7184.14501024416,0.00561015886231885,0.014221846262162512,0.054080788389554886,0.04402720268822305,0.09183685607358111,N,600.0,0,,,N_0.csv.gz
0.0007387998296068583,0.0705512019933721,0.07055507018562038,-0.28709528466400025,0.0071027376984326845,3.5978122368341006,0.6041997314125259,0.48296124573305027,0.0572068408161645,1.23333274793337,4.437299652665798,5.189608498821111,62364.39200779074,12406.25,7632.261358214416,13121.09375,4.181861329873517,10471.466325296511,4658.105166155062,192145.56579738553,1.5495735692191372,2.1519706219346113,3.450639944771338e-05,28.95317409405692,0.000464258099244197,3.005797552513676,4.819733594353302e-05,0.0025904951639353006,0.0013633418016383051,0.0025442562138049667,6.536503174223301,6878.844953452815,0.2588440058328562,0.02479634610838262,0.04866615473411786,0.047877529644632544,0.08375653373810929,N,600.0,0,,,N_0.csv.gz
0.0007276498059878502,0.07179649080320952,0.07180017804222705,-0.25331906928684633,-0.0037708812519242616,3.5354215240982523,0.5927237211573678,0.4731812920198555,0.05804491168464554,1.2369762647081979,4.373232511108928,5.119962411949908,66172.37805341886,12406.25,7555.880727343377,12941.40625,4.131180839721091,10386.375601940716,4751.345082751875,203397.0410653791,1.5486239392429304,2.8855245529811686,4.360617885988284e-05,17.642910077896712,0.0002666204630526373,4.509675261647853,6.815041856297405e-05,0.004029312918897465,0.0020207392236466404,0.00308708335944482,3.7335314409386697,37112.3984875121,0.13470273829086232,0.08920068285390294,0.04986671970825544,0.03584078273273267,0.08660828569219797,N,600.0,0,,,N_0.csv.gz
-0.00045296591217100653,0.0714277723088581,0.07142920856430979,-0.1612201382044649,-0.013545775696702156,3.434824173143913,0.6055426687828104,0.4753569482001271,0.05729866381709247,1.2466121163152761,4.281893431713748,5.0414339161587725,64509.28817116258,12406.25,7579.082548759202,13117.1875,4.093304870114755,10450.8006216575,4708.6803278064335,197203.83684757428,1.6006115418556424,4.0256073181771175,6.240353028692501e-05,13.090667290316855,0.00020292686001407067,3.4705854947648813,5.379977973956823e-05,0.003317242519384892,0.0012522355329400113,0.0031582651865991033,8.86301687124682,3424.6555499768783,0.6012271579129095,0.7682948497039637,0.06773567714075311,0.042979189414546516,0.08545887131169518,N,600.0,0,,,N_0.csv.gz
-0.0009441578176255081,0.07168269414325901,0.07168891179687834,-0.2243318325257082,-0.009533729252937837,3.6443739325594757,0.6109144182639482,0.5059295223701572,0.057778291795882473,1.240758588864104,4.521788257918696,5.310870639522841,64142.6125622539,12406.25,7696.836883716871,13121.09375,4.067775013057762,10475.704026623718,4678.739348750913,196648.57464736857,1.5685787217317009,2.5121983219051947,3.9165824738850004e-05,9.861462371880723,0.0001537427612931986,3.5172568220679934,5.483494796309246e-05,0.00312312326172363,0.001494095792870853,0.002325172251432768,4.053107612262073,6854.484307643275,0.348199688382794,0.19583606665073006,0.05421649531375051,0.04471578635829941,0.08664660291073371,N,600.0,0,,,N_0.csv.gz
0.00033214287169295556,0.07189366236509676,0.0718944296044815,-0.27706943251756,0.024296455540783586,3.6339561054090863,0.6109144182639482,0.5059295223701572,0.058389136508287816,1.2312980445094515,4.474483046485627,5.216697435303878,66336.83080529093,12406.25,7604.354141015001,13117.1875,4.04723850288984,10495.824204424609,4705.2345331281595,203747.16463837706,1.5433291819697161,4.244277416192326,6.398070822300737e-05,12.843672457093419,0.00019361299448856134,2.941015797029692,4.433458399093617e-05,0.002629610920555415,0.0013558012275695687,0.002234572133800251,4.966914443343355,6611.144066893176,0.12116512066448346,0.22918525936609577,0.06857196856577061,0.03387135940696236,0.08741999610385197,N,600.0,0,,,N_0.csv.gz
0.0011162058046902054,0.07055246860319783,0.07056129776586909,-0.22595692042697735,0.0595472038153313,3.659976481419553,0.6230008545965083,0.4825496184378949,0.05723200556401914,1.2328992679752773,4.512382324812847,5.260423000226741,62443.014242366706,12406.25,7689.037196327303,13121.09375,4.012245148225471,10744.037974157874,4457.702888557684,191177.84589929844,1.5872639968695617,2.17538485974063,3.4837922001924466e-05,10.997314428215526,0.0001761176099784434,2.3469862939983153,3.758605061710679e-05,0.0028039971123550245,0.0019988182087064244,0.0018921332503997093,2.4806114616966504,6505.420716109322,0.3888782218565243,0.07128909168096471,0.06331813760829785,0.05669787422804924,0.0853730956419927,N,600.0,0,,,N_0.csv.gz
-0.0020264577535396657,0.06021178268369174,0.06024587376721332,-0.09613756536392515,0.03174753861019545,3.7201007534812747,0.4351117079721646,0.4419144697920887,0.04839170895407547,1.2449627233281364,4.631386765185974,5.440977635046284,45435.14134330425,1062.5,7201.880153296275,12937.5,4.766066508176566,8547.984675405041,5208.549612854207,138394.20420558768,1.747291923283509,2.9731251127095883,6.543668677609905e-05,82.45540282950783,0.0018147935802924325,4.852083343437004,0.00010679142179343198,0.0043907500891701284,0.0016120510412219163,0.002226560924662788,6.984500577403106,4048.1867335452257,0.234259034104026,0.5191933691005549,0.06612342943660672,0.02882614580358582,0.05077979164476376,N,600.0,1,,,N_1_(1772rpm).csv.gz
