rms,kurtosis,crest_factor,p2p,shape_factor,spec_entropy,spec_centroid,spec_rolloff95,rms_freq,freq_std,BPFO_ratio,BPFI_ratio,BSF_ratio,sum_ratio,OR_score,IR_score,B_score
0.0704148781320767,-0.2317223809118029,4.029411694064627,0.4985635582001303,1.2401341523207094,4.075502358826978,7681.974395231828,13066.40625,10563.179257632,4582.744966888813,9.786975432536006e-05,0.0001428920964219,7.537194428845e-05,0.00031613379503571,0.4483986716646884,0.8248087657675712,0.313054709455868
0.0699550054734662,-0.2267878856609302,4.05590038141184,0.5184111869544619,1.233853595969638,4.016424671516117,7653.291022657424,13121.09375,10566.611456530383,4652.276335775234,5.808569747776141e-05,0.0004019776834535,4.3348571039177714e-05,0.0005034119519704392,0.13043373584653684,3.962898598591199,0.09422283670696614
0.0694220917490878,-0.1381364379495715,3.847897291510134,0.5241661697361895,1.2392103508116834,4.041992890695493,7711.235655664826,13121.09375,10678.800668806634,4528.128716989737,9.338397762379811e-05,0.0004601260976141,8.352835713787966e-05,0.0006370384323757778,0.17177051532831708,2.600855940192082,0.15090638810068852
0.069035081057004,-0.1722195286737071,3.869468605268765,0.5241661697361895,1.2428218234311956,4.04608504421005,7762.781476644593,13121.09375,10740.420035401914,4509.111416754616,4.733511508612861e-05,0.0005439847870546,8.916504815572045e-05,0.000680484950296449,0.07476119820706674,3.985202573627761,0.15078960989358034
0.0689583281746266,-0.2868348268275151,3.4764451100371496,0.4518206188435107,1.2335818596479378,4.1243284412372265,7546.00238521381,13121.09375,10491.30974668321,4709.416675735733,4.27831148541526e-05,0.0005215485404305,5.4446713080065e-05,0.0006187783683647176,0.07427672418596358,5.364024471573546,0.09647982013835753
0.0691793802088229,-0.2599444159121771,3.465336666148022,0.4688471936274327,1.2338850657630296,4.137023116451148,7609.142697344153,13121.09375,10613.75245153899,4587.901188118572,5.925660946730381e-05,0.0004314308282646,8.198894128439167e-05,0.0005726763790162954,0.11541529478707507,3.0544521332987045,0.16708961324494825
0.0705550701856203,-0.2870952846640002,3.597812236834101,0.4829612457330502,1.23333274793337,4.181861329873517,7632.261358214416,13121.09375,10471.466325296513,4658.105166155062,3.450639944771338e-05,0.0004642580992441,4.819733594353302e-05,0.0005469618346353464,0.06733528370090436,5.613440355595864,0.09663325965799029
0.071800178042227,-0.2533190692868463,3.5354215240982523,0.4731812920198555,1.236976264708198,4.131180839721091,7555.880727343377,12941.40625,10386.375601940716,4751.345082751875,4.360617885988284e-05,0.0002666204630526,6.815041856297405e-05,0.0003783770604754569,0.13025639623448654,2.385703247035537,0.21967874346348448
0.0714292085643097,-0.1612201382044649,3.434824173143913,0.4753569482001271,1.246612116315276,4.093304870114755,7579.082548759202,13117.1875,10450.8006216575,4708.6803278064335,6.240353028692501e-05,0.000202926860014,5.379977973956823e-05,0.00031913017004049323,0.24307289369709428,1.7462937473466777,0.20276447380971896
0.0716889117968783,-0.2243318325257082,3.644373932559476,0.5059295223701572,1.240758588864104,4.067775013057762,7696.836883716871,13121.09375,10475.704026623718,4678.739348750913,3.916582473885e-05,0.0001537427612931,5.483494796309246e-05,0.00024774353399504244,0.1877747967590667,1.635530446650003,0.28425206383476775
0.0718944296044815,-0.27706943251756,3.6339561054090863,0.5059295223701572,1.2312980445094517,4.04723850288984,7604.354141015001,13117.1875,10495.824204424607,4705.23453312816,6.398070822300737e-05,0.0001936129944885,4.433458399093617e-05,0.00030192828670244355,0.26888459948726556,1.7874780472182394,0.17210984358086193
0.070561297765869,-0.2259569204269773,3.659976481419553,0.4825496184378949,1.2328992679752773,4.012245148225471,7689.037196327303,13121.09375,10744.037974157874,4457.702888557684,3.4837922001924466e-05,0.0001761176099784,3.758605061710679e-05,0.00024854158259743125,0.16301900906066127,2.4317249093736106,0.17816964596579724
0.0602458737672133,-0.0961375653639251,3.7201007534812742,0.4419144697920887,1.2449627233281364,4.766066508176566,7201.880153296275,12937.5,8547.984675405041,5208.549612854207,6.543668677609905e-05,0.0018147935802924,0.0001067914217934,0.001987021688861899,0.03405347806711243,10.537089783287604,0.05679696091848337
0.0593961525010173,-0.134679181230668,3.773320509129882,0.4419144697920887,1.2426050221291474,4.8066680844899725,7112.566382639398,12937.5,8275.139840396057,5210.538189275313,0.0001631488078697,0.0031169372628276,0.0001288243482487,0.003408910418946,0.050265169520699975,10.675387521502536,0.039274673346190704
0.0599289250363369,-0.0928485015183477,4.044123890677498,0.4705162568757791,1.2446268700401149,4.8011555256885385,7172.902380050336,12937.5,8342.602873566564,5191.784815717522,0.0001311156711612,0.0027191014407783,0.0001570788506563,0.0030072959625958,0.04558671998586059,9.434919125843228,0.05511116850963096
0.0606165380224928,-0.0780258704846206,3.9982487517216,0.4705162568757791,1.2428453914583455,4.834503628769087,7207.597871487332,12937.5,8402.383982122672,5179.489338654068,9.363549124272154e-05,0.0012832915084714,7.257623638534404e-05,0.0014495032360994655,0.06905940681788836,7.7207776250626425,0.05270881004701216
0.05994804686424,-0.1095182328736146,3.771979513033813,0.4378043043265361,1.2448286024533268,4.905406006797158,7200.826317970161,12937.5,8294.607756816677,5153.417486641014,0.0001243239300028,0.0010767362843788,9.284676194338137e-05,0.0012939069763249814,0.10629755971256888,4.957995559778723,0.07730393824363575
0.0599299521512203,-0.0825239242646835,3.689836584182937,0.4295909975437487,1.2488262465954951,4.7662594659367965,7179.818075247917,12937.5,8428.985485644125,5188.080489032921,6.836281978395294e-05,0.0018698100838473,0.0001005698260747,0.002038742729705953,0.034695230470264335,11.068310722493809,0.05188895892483026
0.0598623061445772,-0.0878231905163589,3.694006198188098,0.4332728446397635,1.2460619904306696,4.843904217802022,7164.510679998009,12937.5,8288.264107451614,5158.036564253589,6.929628718928027e-05,0.0018142264737372,0.0001050587729738,0.0019885815339002804,0.03610523824053364,10.405296334640171,0.05577777947548853
0.0605654792653561,0.0008815041571446,4.541715427366882,0.5150192917510876,1.249608906044817,4.82809307042708,7196.772231173601,12937.5,8472.288095044843,5168.577453794741,7.413677238509983e-05,0.0011779698313866,8.326066428192035e-05,0.0013353672680536204,0.05878125676349635,7.483999563976743,0.06649641295294098
0.060714441091706,0.1317364144708239,4.530572407474979,0.5153338879900049,1.2575067508947353,4.822514220210596,7244.596718306326,12937.5,8606.048940040595,5179.405126625133,9.103421458642954e-05,0.0011312417560927,8.64195318267089e-05,0.0013086955025058385,0.07476146341197573,6.3748182506148225,0.07070372256027366
0.0604577795074216,0.0380817585076131,3.975332332360237,0.4806024820626606,1.255311524867163,4.824056370213089,7163.4017606089365,12937.5,8405.459065094637,5169.760255104846,6.589782116175999e-05,0.0022730141363641,7.650060362638839e-05,0.002415412561152248,0.0280474057015795,15.96224240193194,0.03270775997893995
0.0603709018670688,-0.0486486879867587,4.057010935460129,0.4650102586458255,1.2524137226439318,4.803581596094945,7215.291581182123,12937.5,8591.4849165091,5187.710042254465,0.0001501943437289,0.0026043149555773,0.0001485842710727,0.0029030935703789,0.054558585986848956,8.716508177127997,0.05394217299173835
0.0596725127185248,-0.0116210772817813,4.104492971723076,0.4518656758289171,1.2518649174520928,4.92471933561397,7106.735019179002,12937.5,8326.892550609133,5171.344478411384,0.0001789929997056,0.0015510417426057,0.0001132239365991,0.0018432586789104,0.1075506719819232,5.307825256107502,0.06544601006210117
0.0597966068878332,0.0141860196783198,3.632891661625421,0.4339094097598599,1.2537821959567863,4.8462197014876125,7217.144547979259,12937.5,8444.587083422366,5217.708277863567,7.83529305641628e-05,0.0025545226570125,8.829006285429945e-05,0.0027211656504309623,0.02964754192668255,15.329221321513819,0.033533688312965285
0.0601325400867942,-0.0357421566717301,3.6125963453858825,0.4339094097598599,1.2531175449013592,4.8668745274941525,7186.566615093556,12937.5,8367.700653657988,5180.917311019573,9.99968992586559e-05,0.0046118038347428,0.0001042386146713,0.004816039348672757,0.021203557671013198,22.58070188332947,0.022122877946898725
0.0598476229400567,-0.090031125415428,3.504569185157316,0.4123486993571166,1.2479365517270349,4.917663420947616,7080.565477995942,12937.5,8249.260260996432,5168.839925702823,0.0001186318693481,0.0036066570444016,0.0001006290666288,0.0038259179803785005,0.031999644428706675,16.44907962858439,0.027012412176938883
0.0603701339915933,-0.0482107244979506,3.684817488552325,0.4321373824174109,1.2519094003481344,4.773895163759546,7118.613106047417,12937.5,8397.383587401302,5208.795669403477,6.467173351421464e-05,0.0028004336132367,4.077651266756734e-05,0.002905881859418482,0.022762030221753295,26.55717053120593,0.014232111388747816
0.0601902460210649,-0.0177893014274275,3.695830142322511,0.4321373824174109,1.2532167463322277,4.904851317117121,7148.461742445073,12937.5,8322.060468863667,5179.904685948692,8.5817400492528e-05,0.0056547345610413,0.0001008764624896,0.005841428424023428,0.014910212874265544,30.288645711599568,0.017572603748375947
0.0598321916461294,0.0568751790529433,3.617612383833368,0.4271490876541406,1.2561642404541624,4.906149772263721,7243.160015692686,12937.5,8413.549643438117,5191.059319848132,0.0001932892828931,0.0055576494473546,0.0001376590572837,0.0058885977875314,0.033938328151557666,16.79305190451683,0.0239367935921267
0.0600441006276859,0.0426283046331712,3.709713643910943,0.4379877836813552,1.2586126298353169,4.747322620935572,7158.172299121696,12937.5,8386.813427872692,5216.635295535196,0.0001015300844946,0.0035557876630007,0.000140174651978,0.0037974923994733,0.027470533617887146,14.711225785920838,0.038327163054627945
0.06034153842115,-0.0543972915755741,3.6914275831063703,0.4447379678259008,1.2535824329679484,4.8873201727947055,7219.372939310082,12937.5,8388.53496015881,5159.040363435575,0.0001126709375219,0.005974675554411,0.0001115280994448,0.0061988745913777,0.018512512136856826,26.64886070156361,0.018321296688352313
0.0563262900073741,-0.0599137203947188,3.788633705462377,0.4237490025634328,1.250319426340066,5.410752798583571,7162.321232342459,12578.125,7923.355862965498,4848.116007116138,9.371730313827118e-05,0.0003797176619364,6.803399166929477e-05,0.000541468956743966,0.2093059692300598,2.3475256557450632,0.1437026265179586
0.0561360810880455,-0.0663505179039427,3.588624322823469,0.3960864953644157,1.2501885666882495,5.588619725272785,7127.740904431335,12578.125,7766.629580721743,4743.970711102196,4.895568835559468e-05,0.0002807762385098,0.0001494131608812,0.0004791450877465947,0.11380004859452676,1.4154179155252398,0.453133881112802
0.0560154068684323,-0.0633638372782483,3.52389312537023,0.3911121038269602,1.2488519630261143,5.500889681305428,7076.181508993449,12578.125,7843.1509178811,4793.6574448701085,6.218894150212533e-05,0.0003473290236232,9.68406609102612e-05,0.0005063586260355866,0.14001135974889037,2.184038910464112,0.23647417862717296
0.0560065089802962,-0.0518409081117914,3.632787169589749,0.3933876901931683,1.253311907976296,5.414066669443412,7054.947187563008,12578.125,7993.178425611778,4853.671950003331,5.926231861383581e-05,0.0004902927893022,7.232354179558952e-05,0.0006218786497116254,0.10533326177173045,3.726001120299404,0.13160356286430264
0.0556573561026173,-0.0219168221550591,3.9327369811953736,0.4034515337645808,1.256786126864566,5.510524374403791,7097.950063027809,12578.125,7794.688905708992,4785.917063289366,6.502341373222349e-05,0.000323272781688,0.000125030663229,0.0005133268586492235,0.14504298244078767,1.7009426259839229,0.32199733787335016
0.0556075662844998,-0.0418086886318174,3.937065552334207,0.4059373366378958,1.25349508304366,5.379438554771316,7112.815196333422,12578.125,7968.429155963493,4862.047761106676,5.661404526668584e-05,0.0003093733274495,0.000109976775571,0.00047596414828718586,0.1350039259677785,1.857073930123673,0.300492539571152
0.0555299366406679,0.0479510300728573,3.9425694843581662,0.4168182506295738,1.2587262590145412,5.431290323676333,7112.634326483827,12578.125,7998.05220316725,4836.534021973195,5.9183316523789234e-05,0.0002479929387791,8.097157080799841e-05,0.0003881478261108877,0.17990736049524847,1.7694079321265497,0.2635988485806253
0.0560449332456574,0.0351665231258357,4.2273718828401465,0.4348103919403638,1.2550725546332948,5.485545017782135,7118.300616181779,12578.125,7987.664094141254,4811.95424026626,5.87531333164189e-05,0.0002998517825974,0.0001402746245428,0.0004988795404566188,0.13349119451155522,1.5065751594023278,0.3911665098590041
0.0565806598758193,0.1039316213828276,4.312797639716556,0.4365072881505401,1.2573924425301612,5.510718618563162,7100.080430412938,12578.125,7850.434117866287,4797.370524393316,6.255935459024399e-05,0.0004322308254004,0.0001444273551786,0.000639217535169244,0.10848583825099375,2.0881956029326525,0.2918955733635571
0.0561256207075787,0.1205097475016496,4.347763700242757,0.4366405536133247,1.2607961636879808,5.48627665833196,7114.451570771385,12578.125,7963.006070701839,4798.980546550009,5.855121300498653e-05,0.00036827688566,9.449613043739276e-05,0.0005213242291023793,0.12652225701596906,2.406278156147776,0.22139102215137804
0.0560406840076174,0.0538988895178396,3.7678843919654215,0.422180933380404,1.2547367828830482,5.51345560876651,7054.481142612969,12578.125,7763.909402344958,4803.778428038311,5.7603054060786e-05,0.0002130235239648,7.843983331026914e-05,0.0003490664113358551,0.19763327015118762,1.5658441410438786,0.289844198002811
0.0565630436544097,0.0808804192330163,3.733087983693407,0.422180933380404,1.2533780613145955,5.438667594706661,7079.429430131296,12578.125,7962.047188637713,4831.594473550776,4.479537930803253e-05,0.0002054506565347,6.289460497653447e-05,0.00031314064081926695,0.16693125909696022,1.9077795406884657,0.2513300697637854
0.0572769937404968,0.040629981785405,4.13014556473852,0.4468505615761909,1.2525920539158757,5.459511903112436,7103.428472051408,12578.125,8023.143761660052,4831.010241371392,5.230532984706741e-05,0.0003733851256403,0.0001443627849804,0.0005700532404677674,0.10102450970753661,1.8985448018508695,0.339125399675033
0.0565956614408726,0.0107667291440041,4.1798667183343,0.4707625947682973,1.2541933181392884,5.462799204777025,7072.499218676045,12582.03125,7856.728723382827,4824.046206555201,6.304508915418378e-05,0.0004784300539091,0.0001164122220701,0.0006578873651333838,0.10598604993962861,2.6659676592585715,0.21499049138439066
0.0563591077988333,0.012185450807955,4.155500011446072,0.4350403658373755,1.2530444339189502,5.367118011531051,7042.381093505248,12578.125,7968.303363195077,4862.484736509735,4.353920724844872e-05,0.000263548162174,5.5508069758706445e-05,0.00036259543918115515,0.13646206037928563,2.66080511582207,0.18075601450846973
0.0564285518418961,0.0949183790235492,3.786886508600756,0.4145286144038191,1.2596599508991584,5.454012440035337,7102.568608563556,12578.125,7893.743304079396,4834.1949134493225,6.630736479914274e-05,0.0002313739289985,0.0001502592436815,0.00044794053747914276,0.17374587902729932,1.0683681212612213,0.5047637928497105
0.0563371509532419,0.1053500321134581,3.878383575499074,0.4238035867567549,1.2627888797030933,5.495337969770765,7099.538877901157,12578.125,7847.981103531977,4810.217563460344,6.65842417251018e-05,0.0004540244381822,0.0001029982694133,0.0006236069493206018,0.11953574114919721,2.677291177275237,0.19784163335503013
0.0567481435764996,0.1285070055083048,4.66845264635282,0.5036208033495397,1.25874960388768,5.514303339143845,7156.716716399366,12578.125,8050.678551468269,4813.823490001813,5.119747725187552e-05,0.0003088869712442,0.0001146718214202,0.0004747562699162755,0.12087426176554233,1.862219901435564,0.3184572492421886
0.0558805607199539,0.1610311652194309,4.740933477438184,0.5036208033495397,1.2589847371309348,5.433780134351641,7047.973625170512,12578.125,7782.941197601959,4825.1888903691415,5.426178085506511e-05,0.0003736798666375,0.0001154293661571,0.0005433710136496651,0.11093977843201684,2.202104653733394,0.2697309250046302
0.056361186907231,0.0682797882222479,4.037362984517063,0.4441824267523759,1.25404377240531,5.497433926490521,7165.306631357116,12582.03125,7955.175674775766,4823.840283042239,7.784622283895879e-05,0.0005203798637883,0.0001512044362126,0.0007494305228398588,0.11591412563505256,2.271888647054786,0.2527542459922279
0.137754737667192,0.0408056927549802,3.725951467380558,1.010032442004273,1.25591216230864,5.955997422117668,8265.641352548213,10406.25,9233.13769214243,2219.959048502149,1.266951780389668e-05,8.750004621757703e-05,7.120931941094437e-06,0.00010729049596256814,0.13389614178907974,4.421103423195253,0.07108806874210982
0.1364525231564681,-0.0391896828163984,3.828666726652116,1.015687594274838,1.2500559122075503,6.075841742502558,8238.161849839902,10535.15625,9117.30615221408,2469.281224598771,5.816200543409465e-06,0.0001141802430905,9.094737411790425e-06,0.00012909118104569988,0.04718032271746078,7.656968761104897,0.07579109301308808
0.1358363555441914,-0.1143267362396889,3.84603395080721,0.9708323824483084,1.2468264341989144,5.9997152777281375,8246.46316660809,10464.84375,9194.826137592154,2304.722349802215,8.790268093822994e-06,0.0001013966310636,8.621202537659285e-06,0.00011880810169508229,0.07989784845094357,5.82321907152405,0.07824091940751465
0.1393836749338226,-0.082246143875055,4.171361270795543,1.0431638584245702,1.2503978400678173,5.932626019998806,8317.995666412211,10425.78125,9268.670893673132,2147.499394600386,2.185341194020323e-06,7.939424403169369e-05,7.540692652365849e-06,8.912027787807987e-05,0.025137374454964886,8.162225534065616,0.09243244126654096
0.1407664887306373,-0.0113679580755476,4.130384075379728,1.0431638584245702,1.2536655106532093,5.97476813365212,8284.799527762558,10449.21875,9200.313298265555,2204.741849432916,4.689574961807045e-06,7.18075816413868e-05,7.176102700781728e-06,8.367325930397557e-05,0.05937321900903468,6.051195092942436,0.09380752451337006
0.1381549715608152,-0.0349787356367659,3.954295791540884,1.018799886063437,1.2504604066952627,5.935031741297858,8248.99905973584,10425.78125,9152.189351369763,2296.1476598886447,2.033885376983511e-06,6.720787927670487e-05,6.373304039739177e-06,7.561506869342755e-05,0.027641003369479812,7.993145247541402,0.0920428881142268
0.1382146507394197,-0.0949380312151584,3.767346720285089,0.9973327625958726,1.253393812669508,5.896817206857326,8292.504336426802,10457.03125,9216.887739664196,2204.026954199588,5.068528288301587e-06,6.377370167515376e-05,6.896029316425258e-06,7.57382592798806e-05,0.0717203319844752,5.329772650959513,0.10017004315581847
0.137295676053329,-0.072499233563231,3.5987719677782315,0.9707260817150836,1.256412739311085,5.905229361045953,8308.033208295867,10421.875,9238.433565571087,2239.873677271394,2.1806361771252217e-06,6.051511078396458e-05,5.811598572941424e-06,6.850734553403122e-05,0.03287669962174225,7.570791134773067,0.09269378164943959
0.1362755399065673,-0.0131182843668815,4.190307284128679,1.020946000090428,1.2540525638675308,5.926827227007008,8260.42008667317,10492.1875,9207.23462855233,2304.215621414235,4.1096003920328125e-06,7.190829497685389e-05,8.081322848680696e-06,8.40992182175674e-05,0.051376030136386155,5.898027206792486,0.10630676504131695
0.1395044406997239,0.0066960474866344,4.093320504028116,1.027038905049262,1.252859803666147,5.871873394307613,8264.506552902787,10500.0,9266.521095634986,2182.584776261576,7.439218940696875e-06,7.745043181930152e-05,8.077179988242822e-06,9.296683074824123e-05,0.0869793018205011,4.991199373940032,0.09514805123921721
0.1387914344938209,-0.0078036340460663,4.071359541282359,1.0824950376286655,1.2542625880884122,5.79395730697455,8249.621323782552,10550.78125,9263.940786715742,2231.202546525353,1.2682959109079444e-05,8.926664566152664e-05,8.540665639853827e-06,0.0001104902704104599,0.12967158864443493,4.2058056016285095,0.08377258437133107
0.134173250179768,-0.0914814116888753,3.8563961583609103,1.0201606532203913,1.2491646280031694,5.836695236589399,8218.448543191156,10457.03125,9173.228425307418,2226.857057226852,4.977588227247836e-06,0.0001002781895885,8.55505688636313e-06,0.00011381083470211097,0.04573549584319016,7.409547741698124,0.0812779667390044
0.1346589893325177,-0.1363925067622329,4.403466143906075,1.078657931430465,1.245625858670164,5.797348870472743,8252.428075594711,10550.78125,9257.158917411423,2245.14227278047,7.406000890657102e-06,9.855156442393104e-05,7.874556381215696e-06,0.00011383212169580384,0.06958753402919224,6.4490524539226675,0.0743173178858769
0.1353807798869536,-0.1194531454321516,4.379988806339541,1.078657931430465,1.247730966291016,5.830328959171298,8225.897197352322,10515.625,9214.003276494132,2284.176369107918,1.2035932416238857e-05,8.382156440184619e-05,8.171443386621304e-06,0.00010402894020470635,0.13083387391833687,4.147862511047654,0.08524485212957822
0.1369142077006052,-0.0967966952917223,4.0256299351431615,1.069078381943901,1.2456235514677234,5.656262380198611,8243.109935698089,10507.8125,9293.744917154772,2138.3373540327498,8.180118271192627e-06,7.29419350764882e-05,6.58247775124819e-06,8.770453109892901e-05,0.10286168886556997,4.940661812041978,0.08114188852133945
0.1395325392785406,-0.0079796562256344,3.950088889056767,1.069078381943901,1.2476309294335663,5.78775227249948,8240.44172022301,10500.0,9221.652133477735,2105.257959524001,1.9089209436153648e-05,7.104697787201842e-05,6.6263564526522575e-06,9.676254376082432e-05,0.24575954981941303,2.7626930508223215,0.07351412497482596
0.139472827665485,-0.0010358488940389,3.699077570024407,0.9865611279581348,1.2512863892024353,5.721648444705068,8325.987201784066,10496.09375,9312.815352457725,2161.363233268976,8.10292934929825e-06,5.3312620906188925e-05,6.192439015606201e-06,6.760798927109338e-05,0.1361698179974845,3.7291023528089706,0.10082687793186407
0.1394294613038921,-0.024735402734322,4.159159460848482,1.1054456458059685,1.2509770006619871,5.771390179004317,8349.05851565629,10546.875,9361.407814852568,2051.482295085295,3.853267552663961e-06,5.9421223942294246e-05,6.576184849434649e-06,6.985067634439286e-05,0.05838424930552057,5.696898049248437,0.10392941554564834
0.1385679462127378,-0.0470894843735143,4.185018100887149,1.1054456458059685,1.249149104960275,5.782973233208948,8314.046197583491,10550.78125,9310.029201640871,2161.5560821952586,4.828410604459708e-06,6.926053632317069e-05,7.205381533693852e-06,8.129432846132425e-05,0.0631437847867469,5.755025556577415,0.09725181124413447
0.1476778264409879,-0.2916133126886158,3.4463235607776106,0.9817403005782408,1.233423472430831,5.3508831194186826,7995.936344403401,10167.96875,9237.252770125468,1903.621263812084,1.0089471293980104e-05,3.751925566565146e-05,4.586850484928505e-06,5.2195577444560075e-05,0.2396144550494391,2.556273973605105,0.09634271771433828
0.1486740036300808,-0.2081407635605701,3.5024002595866524,1.0296614415807344,1.2401834725685388,5.30384217089527,7960.874530871829,10167.96875,9245.12300815563,1931.1842182905552,6.630634837750296e-06,3.131730692999819e-05,8.05969714722311e-07,3.875391148247079e-05,0.20640573205996265,4.210671152123415,0.021238265869307514
